Sample_ID,Collect_Site,Frog_ID,Sample_Status,Extract_Plate_ID,Extract_Date,Extract_Lab,Extract_Tech,Extract_Loc,Extract_Well_Pos,Extract_Neg_Cont,Extract_BdPosCont,QPCR_Plate_ID,QPCR_Date,QPCR_File_Name,QPCR_Lab,QPCR_Tech,QPCR_Well_Pos,QPCR_Diluted,QPCR_NegCont,Sample_Quality,Sample_IPC,Sample_Rerun,Sample_Bd,Sample_Bd_CT,Sample_Bd_qty,Sample_Bd_swab_qty,Sample_Bsal,Sample_Bsal_CT,Sample_Bsal_qty,Sample_Bsal_swab_qty,Notes
190507-24-LA04-HYCH,LA,190507-24,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,D11,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-25-LA04-HYCH,LA,190507-25,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,E11,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E4,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-26-LA04-HYCH,LA,190507-26,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,F11,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F4,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-27-LA04-ACBL,LA,190507-27,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,G11,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G4,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-28-LA04-ACBL,LA,190507-28,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,H11,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H4,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-29-LA04-ACBL,LA,190507-29,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,A12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A5,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-30-LA04-ACBL,LA,190507-30,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,B12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B5,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-31-LA04-ACBL,LA,190507-31,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,C12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C5,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-32-LA04-ACBL,LA,190507-32,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,D12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D5,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-33-LA04-ANFO,LA,190507-33,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,E12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E5,no,negative,pass,pass,no,negative,,,,negative,,,,
190507-34-LA04-EUQU,LA,190507-34,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,F12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F5,no,negative,pass,pass,no,positive,32.65589523,157.7983704,6311.934814,negative,,,,
190507-35-LA04-EUQU,LA,190507-35,Complete,108_AHD,2019_08_13,RZlab,AHD,Pitt -80,G12,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G5,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-01-LA03-ANFO,LA,190508-01,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-02-LA03-ANFO,LA,190508-02,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B6,no,negative,pass,pass,no,positive,34.38367462,49.53416824,1981.36673,negative,,,,
190508-03-LA03-ANFO,LA,190508-03,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-04-LA03-ANFO,LA,190508-04,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-05-LA03-ANFO,LA,190508-05,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-06-LA03-ANFO,LA,190508-06,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-07-LA03-ANFO,LA,190508-07,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-08-LA03-ANFO,LA,190508-08,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H1,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H6,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-09-LA03-ANFO,LA,190508-09,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-10-LA03-ANFO,LA,190508-10,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-12-LA03-ANFO,LA,190508-12,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-13-LA03-ANFO,LA,190508-13,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-14-LA03-LICL,LA,190508-14,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F7,no,negative,pass,pass,no,positive,34.6322937,41.9273262,1677.093048,negative,,,,
190508-15-LA03-LICL,LA,190508-15,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-16-LA03-LICL,LA,190508-16,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H2,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H7,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-17-LA03-LICL,LA,190508-17,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A8,no,negative,pass,pass,no,positive,35.3515892,25.88271904,1035.308762,negative,,,,
190508-18-LA03-LICL,LA,190508-18,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B8,no,negative,pass,pass,no,positive,37.16248703,7.684310436,307.3724174,negative,,,,
190508-19-LA03-HYCH,LA,190508-19,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C8,no,negative,pass,pass,no,negative,,,,negative,,,,
190508-20-LA03-HYCI,LA,190508-20,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D8,no,negative,pass,pass,no,positive,37.4882164,6.176459789,247.0583916,negative,,,,
190508-21-LA03-PSFO,LA,190508-21,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E8,no,negative,pass,pass,no,positive,32.10772324,227.9039459,9116.157837,negative,,,,
190508-22-LA03-LICA,LA,190508-22,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F8,no,negative,pass,pass,no,positive,32.80037689,143.2266235,5729.064941,negative,,,,
190510-01-LA04-ACBL,LA,190510-01,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H3,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H8,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-02-LA02-HYCI,LA,190510-02,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-03-LA02-HYCI,LA,190510-03,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-04-LA02-HYCI,LA,190510-04,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-05-LA02-LISP,LA,190510-05,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-06-LA02-HYCI,LA,190510-06,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-07-LA02-HYCI,LA,190510-07,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-08-LA02-HYCI,LA,190510-08,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-09-LA02-HYCI,LA,190510-09,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H4,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H9,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-10-LA02-HYCI,LA,190510-10,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A10,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-11-LA02-HYCI,LA,190510-11,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B10,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-12-LA02-HYCI,LA,190510-12,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C10,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-13-LA02-ACBL,LA,190510-13,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D10,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-14-LA02-ACBL,LA,190510-14,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E10,no,negative,pass,pass,no,positive,34.08714294,60.43194962,2417.277985,negative,,,,
190510-15-LA02-ACBL,LA,190510-15,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F10,no,negative,pass,pass,no,positive,27.40148735,5350.491699,214019.668,negative,,,,
190510-16-LA02-ACBL,LA,190510-16,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G10,no,negative,pass,pass,no,positive,39.15101624,2.02519393,81.00775719,negative,,,,
190510-17-LA02-ACBL,LA,190510-17,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H5,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H10,no,negative,pass,pass,no,positive,36.43167114,12.54432678,501.7730713,negative,,,,
190510-18-LA02-HYSQ,LA,190510-18,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,A11,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-19-LA02-HYSQ,LA,190510-19,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,B11,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-20-LA02-HYSQ,LA,190510-20,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,C11,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-21-LA02-ANFO,LA,190510-21,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,D11,no,negative,pass,pass,no,negative,,,,negative,,,,
190510-22-LA02-ANFO,LA,190510-22,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,E11,no,negative,pass,pass,no,negative,,,,negative,,,,
190511-01-LA05-LISP,LA,190511-01,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,F11,no,negative,pass,pass,no,negative,,,,negative,,,,
190511-02-LA05-LICL,LA,190511-02,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,G11,no,negative,pass,pass,no,negative,,,,negative,,,,
190511-03-LA05-LICL,LA,190511-03,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H6,negative,positive,SERDP_133_091619,2019_09_16,SERDP_133_091619,RZlab,CLN,H11,no,negative,pass,pass,no,positive,31.5902195,322.4552002,12898.20801,negative,,,,
190511-04-LA05-LICL,LA,190511-04,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A1,no,negative,pass,pass,no,positive,38.06194687,1.501217723,60.04870892,negative,,,,
190511-05-LA05-LICL,LA,190511-05,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B1,no,negative,pass,pass,no,positive,32.72914124,63.91856003,2556.742401,negative,,,,
190511-07-LA05-LICL,LA,190511-07,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D1,no,negative,pass,pass,no,negative,,,,negative,,,,
190511-08-LA05-LICL,LA,190511-08,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E1,no,negative,pass,pass,no,positive,34.87029648,14.17423248,566.9692993,negative,,,,
190511-09-LA05-LICL,LA,190511-09,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,F1,no,negative,pass,pass,no,positive,38.5082016,1.096760869,43.87043476,negative,,,,
190511-10-LA05-ANFO,LA,190511-10,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,G1,no,negative,pass,pass,no,negative,,,,negative,,,,
190511-11-LA05-ANFO,LA,190511-11,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H7,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,H1,no,negative,pass,pass,no,positive,36.96804047,3.240666866,129.6266747,negative,,,,
190511-12-LA05-ANFO,LA,190511-12,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A2,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-01-LA04-LISP,LA,190513-01,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B2,no,negative,pass,pass,no,positive,39.44755554,0.566418409,22.65673637,negative,,,,
190513-02-LA04-HYCH,LA,190513-02,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,C2,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-03-LA04-HYCH,LA,190513-03,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D2,no,negative,pass,pass,no,positive,39.55075836,0.526754975,21.07019901,negative,,,,
190513-04-LA04-HYCI,LA,190513-04,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E2,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-05-LA04-HYCI,LA,190513-05,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,F2,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-06-LA04-HYCI,LA,190513-06,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,G2,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-07-LA04-ACBL,LA,190513-07,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H8,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,H2,no,negative,pass,pass,no,positive,33.10384369,49.10826492,1964.330597,negative,,,,
190513-08-LA04-ACBL,LA,190513-08,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A3,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-09-LA04-ACBL,LA,190513-09,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B3,no,negative,pass,pass,no,positive,34.09805298,24.40178299,976.0713196,negative,,,,
190513-10-LA04-ACBL,LA,190513-10,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,C3,no,negative,pass,pass,no,positive,36.9209404,3.349836111,133.9934444,negative,,,,
190513-11-LA04-ACBL,LA,190513-11,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D3,no,negative,pass,pass,no,positive,38.25559616,1.31003654,52.4014616,negative,,,,
190513-12-LA04-ACBL,LA,190513-12,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E3,no,negative,pass,pass,no,negative,,,,negative,,,,
190513-13-LA04-ACBL,LA,190513-13,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,F3,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-01-LA01-LISP,LA,190514-01,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,G3,no,negative,pass,pass,no,positive,31.29974365,174.7072449,6988.289795,negative,,,,
190514-02-LA01-LISP,LA,190514-02,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H9,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,H3,no,negative,pass,pass,no,positive,30.6182785,282.1629333,11286.51733,negative,,,,
190514-03-LA01-HYCH,LA,190514-03,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-04-LA01-HYCH,LA,190514-04,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-05-LA01-HYCH,LA,190514-05,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,C4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-06-LA01-HYCH,LA,190514-06,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-07-LA01-HYCH,LA,190514-07,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-08-LA01-HYCH,LA,190514-08,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,F4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-09-LA01-HYCH,LA,190514-09,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,G4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-10-LA01-HYCH,LA,190514-10,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H10,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,H4,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-11-LA01-HYCH,LA,190514-11,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-12-LA01-HYCH,LA,190514-12,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-13-LA01-HYCH,LA,190514-13,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,C5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-14-LA01-HYCH,LA,190514-14,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-15-LA01-HYCH,LA,190514-15,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-16-LA01-HYCH,LA,190514-16,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,F11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,F5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-17-LA01-HYCH,LA,190514-17,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,G11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,G5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-18-LA01-HYCH,LA,190514-18,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,H11,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,H5,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-19-LA01-LICL,LA,190514-19,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,A12,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,A6,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-20-LA01-LICL,LA,190514-20,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,B12,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,B6,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-21-LA01-LICL,LA,190514-21,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,C12,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,C6,no,negative,pass,pass,no,positive,35.67716217,8.035268784,321.4107513,negative,,,,
190514-22-LA01-LICL,LA,190514-22,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,D12,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,D6,no,negative,pass,pass,no,negative,,,,negative,,,,
190514-23-LA01-LICL,LA,190514-23,Complete,109_AHD,2019_08_13,RZlab,AHD,Pitt -80,E12,negative,positive,SERDP_134_091619,2019_09_16,SERDP_134_091619,RZlab,CLN,E6,no,negative,pass,pass,no,positive,38.21007919,1.352661014,54.10644054,negative,,,,
